0,0,1,0,1573,0
0,0,1,0,1568,0
0,0,1,0,1561,0
0,0,2,0,1571,0
0,0,1,0,1581,0
0,0,1,0,1571,0
0,0,1,0,1570,0
0,0,1,0,1568,0
0,0,1,0,1564,0
0,0,1,0,1571,0
0,0,2,0,1576,0
0,0,1,0,1580,0
0,0,1,0,1570,0
0,0,1,0,1567,0
0,0,1,0,1580,0
0,0,1,0,1566,0
0,0,1,0,1569,0
0,0,1,0,1555,0
0,0,1,0,1578,0
0,0,1,0,1575,0
0,0,1,0,1568,0
0,0,1,0,1569,0
0,0,1,0,1570,0
0,0,2,0,1576,0
0,0,1,0,1558,0
0,0,1,0,1568,0
0,0,1,0,1560,0
0,0,1,0,1567,0
0,0,1,0,1577,0
0,0,2,0,1569,0
0,0,1,0,1565,0
0,0,1,0,1,0
0,0,1,0,1576,0
0,0,1,0,1575,0
0,0,1,0,1563,0
0,0,1,0,1574,0
0,0,1,0,0,0
0,0,4,0,1576,0
0,0,1,0,1567,0
0,0,1,0,1568,0
0,0,1,0,1571,0
0,0,2,0,1571,0
0,0,2,0,1567,0
0,0,2,0,1563,0
0,0,1,0,1566,0
0,0,2,0,1568,0
0,0,1,0,0,0
0,0,1,0,1571,0
0,0,1,0,1566,0
0,0,1,0,1583,0
0,0,2,0,1567,0
0,0,1,0,1571,0
0,0,1,0,1583,0
0,0,1,0,1574,0
0,0,1,0,1576,0
0,0,1,0,1582,0
0,0,1,0,1566,0
0,0,3,0,1567,0
0,0,1,0,1564,0
0,0,1,0,1574,0
0,0,1,0,1577,0
0,0,2,0,1569,0
0,0,1,0,1567,0
0,0,1,0,1569,0
0,0,1,0,1561,0
0,0,1,0,1550,0
0,0,1,0,1561,0
0,0,1,0,1574,0
0,0,1,0,1569,0
0,0,1,0,1572,0
0,0,1,0,1568,0
0,0,1,0,1563,0
0,0,1,0,1566,0
0,0,2,0,1566,0
0,0,2,0,1571,0
0,0,1,0,1576,0
0,0,1,0,1575,0
0,0,1,0,1557,0
0,0,1,0,1567,0
0,0,1,0,1574,0
0,0,3,0,1579,0
0,0,1,0,1582,0
0,0,1,0,1557,0
0,0,1,0,1565,0
0,0,2,0,1577,0
0,0,1,0,1563,0
0,0,2,0,1575,0
0,0,1,0,1564,0
0,0,1,0,1559,0
0,0,1,0,1579,0
0,0,1,0,1579,0
0,0,1,0,1566,0
0,0,1,0,1566,0
0,0,1,0,1572,0
0,0,3,0,1571,0
0,0,1,0,1560,0
0,0,1,0,1573,0
0,0,1,0,1575,0
0,0,1,0,1563,0
0,0,1,0,1574,0

