0,0,1,0,541,0
0,0,2,0,1347,0
0,0,1,0,1174,0
0,0,1,0,1205,0
0,0,1,0,1292,0
0,0,2,0,1299,0
0,0,1,0,1367,0
0,0,1,0,1155,0
0,0,1,0,0,0
0,0,2,0,1180,0
0,0,1,0,1393,0
0,0,1,0,1354,0
0,0,1,0,3,0
0,0,1,0,826,0
0,0,1,0,1163,0
0,0,1,0,1420,0
0,0,1,0,1255,0
0,0,1,0,1082,0
0,0,1,0,1412,0
0,0,1,0,1383,0
0,0,1,0,1348,0
0,0,1,0,1,0
0,0,1,0,1309,0
0,0,1,0,1329,0
0,0,1,0,1306,0
0,0,1,0,1206,0
0,0,1,0,1324,0
0,0,1,0,1377,0
0,0,1,0,1157,0
0,0,2,0,1271,0
0,0,1,0,1175,0
0,0,1,0,0,0
0,0,1,0,1396,0
0,0,1,0,1377,0
0,0,1,0,1117,0
0,0,2,0,1283,0
0,0,1,0,0,0
0,0,1,0,1266,0
0,0,1,0,1361,0
0,0,1,0,1326,0
0,0,1,0,1355,0
0,0,1,0,1295,0
0,0,2,0,1323,0
0,0,1,0,1296,0
0,0,1,0,1299,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,2,0,1238,0
0,0,1,0,1414,0
0,0,1,0,1170,0
0,0,1,0,1259,0
0,0,1,0,1356,0
0,0,1,0,1270,0
0,0,1,0,1271,0
0,0,1,0,1078,0
0,0,1,0,1361,0
0,0,1,0,0,0
0,0,1,0,1363,0
0,0,2,0,1355,0
0,0,1,0,1253,0
0,0,1,0,1295,0
0,0,1,0,1327,0
0,0,1,0,1317,0
0,0,1,0,1343,0
0,0,1,0,1240,0
0,0,5,0,537,0
0,0,1,0,0,0
0,0,1,0,1283,0
0,0,1,0,3,0
0,0,1,0,1313,0
0,0,1,0,4,0
0,0,1,0,1362,0
0,0,1,0,1325,0
0,0,1,0,1229,0
0,0,1,0,1272,0
0,0,1,0,1420,0
0,0,1,0,1306,0
0,0,1,0,1361,0
0,0,1,0,1061,0
0,0,1,0,1274,0
0,0,1,0,1331,0
0,0,1,0,0,0
0,0,1,0,1202,0
0,0,1,0,1328,0
0,0,2,0,1385,0
0,0,1,0,1309,0
0,0,2,0,1370,0
0,0,1,0,2,0
0,0,1,0,1234,0
0,0,1,0,1272,0
0,0,1,0,1230,0
0,0,1,0,1142,0
0,0,1,0,1290,0
0,0,1,0,1,0
0,0,1,0,0,0
0,0,2,0,1355,0
0,0,1,0,1304,0
0,0,1,0,1379,0
0,0,2,0,1353,0
0,0,1,0,1043,0

