0,0,2,0,1517,0
0,0,1,0,1529,0
0,0,1,0,1527,0
0,0,1,0,1542,0
0,0,2,0,1532,0
0,0,1,0,1525,0
0,0,2,0,1526,0
0,0,1,0,1501,0
0,0,1,0,0,0
0,0,2,0,1519,0
0,0,1,0,1504,0
0,0,1,0,1522,0
0,0,1,0,1509,0
0,0,2,0,1502,0
0,0,1,0,1508,0
0,0,2,0,1531,0
0,0,1,0,1509,0
0,0,1,0,1528,0
0,0,1,0,1528,0
0,0,1,0,1501,0
0,0,1,0,1515,0
0,0,1,0,1521,0
0,0,1,0,1532,0
0,0,1,0,1529,0
0,0,1,0,1506,0
0,0,2,0,1490,0
0,0,1,0,1522,0
0,0,1,0,1527,0
0,0,1,0,1518,0
0,0,1,0,1529,0
0,0,2,0,1548,0
0,0,1,0,0,0
0,0,1,0,1531,0
0,0,1,0,1519,0
0,0,2,0,1504,0
0,0,2,0,1506,0
0,0,1,0,0,0
0,0,1,0,1527,0
0,0,1,0,1530,0
0,0,1,0,1539,0
0,0,1,0,1529,0
0,0,1,0,1511,0
0,0,1,0,1503,0
0,0,3,0,1513,0
0,0,1,0,1532,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,1521,0
0,0,1,0,1526,0
0,0,1,0,1519,0
0,0,1,0,1512,0
0,0,1,0,1500,0
0,0,1,0,1515,0
0,0,1,0,1490,0
0,0,1,0,1521,0
0,0,1,0,1533,0
0,0,1,0,1537,0
0,0,1,0,1521,0
0,0,1,0,1517,0
0,0,1,0,1518,0
0,0,1,0,1526,0
0,0,1,0,1521,0
0,0,1,0,1542,0
0,0,2,0,1515,0
0,0,1,0,1515,0
0,0,1,0,1510,0
0,0,1,0,0,0
0,0,2,0,1531,0
0,0,1,0,1540,0
0,0,1,0,1528,0
0,0,1,0,1522,0
0,0,1,0,1530,0
0,0,1,0,1530,0
0,0,1,0,1521,0
0,0,1,0,1524,0
0,0,1,0,1520,0
0,0,1,0,1518,0
0,0,1,0,1525,0
0,0,1,0,1525,0
0,0,1,0,1524,0
0,0,1,0,1533,0
0,0,1,0,0,0
0,0,1,0,1489,0
0,0,1,0,1530,0
0,0,3,0,1507,0
0,0,1,0,1500,0
0,0,1,0,1548,0
0,0,1,0,1495,0
0,0,1,0,1521,0
0,0,2,0,1447,0
0,0,1,0,1532,0
0,0,1,0,1536,0
0,0,2,0,1544,0
0,0,1,0,1518,0
0,0,1,0,1531,0
0,0,1,0,1527,0
0,0,1,0,1509,0
0,0,2,0,1523,0
0,0,1,0,1503,0
0,0,1,0,1503,0

