0,0,1,0,1532,0
0,0,1,0,1534,0
0,0,1,0,1545,0
0,0,1,0,1532,0
0,0,1,0,1544,0
0,0,1,0,1561,0
0,0,5,0,1552,0
0,0,1,0,1527,0
0,0,1,0,1536,0
0,0,1,0,1542,0
0,0,1,0,1551,0
0,0,1,0,1556,0
0,0,1,0,1542,0
0,0,1,0,1544,0
0,0,1,0,1532,0
0,0,1,0,1556,0
0,0,1,0,1554,0
0,0,1,0,1544,0
0,0,1,0,1557,0
0,0,1,0,1528,0
0,0,1,0,1546,0
0,0,2,0,1541,0
0,0,1,0,1542,0
0,0,1,0,1546,0
0,0,1,0,1536,0
0,0,1,0,1551,0
0,0,1,0,1534,0
0,0,1,0,1551,0
0,0,1,0,1545,0
0,0,1,0,1537,0
0,0,1,0,1538,0
0,0,1,0,1,0
0,0,1,0,1546,0
0,0,1,0,1561,0
0,0,1,0,1540,0
0,0,1,0,1538,0
0,0,1,0,0,0
0,0,1,0,1555,0
0,0,1,0,1544,0
0,0,1,0,1553,0
0,0,1,0,1531,0
0,0,1,0,1542,0
0,0,1,0,1530,0
0,0,1,0,1553,0
0,0,1,0,1543,0
0,0,1,0,1547,0
0,0,1,0,0,0
0,0,2,0,1548,0
0,0,1,0,1532,0
0,0,1,0,1555,0
0,0,1,0,1553,0
0,0,1,0,1530,0
0,0,1,0,1561,0
0,0,1,0,1533,0
0,0,1,0,1549,0
0,0,1,0,1562,0
0,0,2,0,1548,0
0,0,1,0,1548,0
0,0,1,0,1547,0
0,0,1,0,1549,0
0,0,1,0,1560,0
0,0,1,0,1538,0
0,0,1,0,1556,0
0,0,1,0,1550,0
0,0,1,0,1526,0
0,0,2,0,1539,0
0,0,1,0,1520,0
0,0,1,0,1544,0
0,0,1,0,1549,0
0,0,1,0,1554,0
0,0,1,0,1534,0
0,0,1,0,1546,0
0,0,1,0,1555,0
0,0,2,0,1538,0
0,0,1,0,1514,0
0,0,1,0,1556,0
0,0,1,0,1546,0
0,0,2,0,1553,0
0,0,1,0,1533,0
0,0,1,0,1536,0
0,0,2,0,1529,0
0,0,1,0,1546,0
0,0,1,0,1539,0
0,0,1,0,1548,0
0,0,1,0,1552,0
0,0,1,0,1543,0
0,0,1,0,1556,0
0,0,2,0,1548,0
0,0,1,0,1552,0
0,0,1,0,1532,0
0,0,1,0,1537,0
0,0,1,0,1555,0
0,0,1,0,1548,0
0,0,1,0,1537,0
0,0,1,0,1542,0
0,0,2,0,1523,0
0,0,1,0,1559,0
0,0,1,0,1560,0
0,0,1,0,1518,0
0,0,1,0,1498,0

